date,ride_type,line,station,lat,lon,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
2022-07-18,승차,1호선,서울역,37.55315,126.972533,426,1311,4222.0,6487,4385,3024,3034,3552,2978,3409,3665,3986,8114,9927.0,4702,3025,3211,1699,829
2022-07-18,하차,1호선,서울역,37.55315,126.972533,444,2228,5662.0,10265,6370,3473,2666,3244,3018,2442,2607,3078,4190,6250.0,3676,2397,1982,1301,639
2022-07-18,승차,1호선,시청역,37.56359,126.975407,96,178,325.0,314,473,559,706,789,937,1034,1310,1675,4002,6730.0,2550,2129,1546,989,304
2022-07-18,하차,1호선,시청역,37.56359,126.975407,240,1126,3771.0,10485,3307,1342,1095,1058,956,766,670,679,714,624.0,361,346,231,181,105
2022-07-18,승차,2호선,강남역,37.497958,127.027539,224,592,1717.0,2718,2173,1750,2635,3336,3492,4589,5049,5867,9996,15040.0,10024,7001,6963,5204,1903
2022-07-18,하차,2호선,강남역,37.497958,127.027539,524,2784,7758.0,16429,17221,6708,4103,3281,3647,3667,3015,3814,4292,6325.0,3510,1874,1587,1113,618
2022-07-18,승차,2호선,사당역,37.476536,126.981631,551,1236,3426.0,4392,2937,1526,1704,1803,1857,1674,1933,2231,2818,4065.0,2325,2293,2042,1710,986
2022-07-18,하차,2호선,사당역,37.476536,126.981631,151,1096,2257.0,3317,1860,1461,2051,1591,1643,1622,1902,2699,3948,6822.0,4273,2620,2054,1672,1030
2022-07-18,승차,2호선,삼성역,37.508827,127.063203,247,265,505.0,836,844,977,1355,1546,1710,2592,3061,3980,8357,12106.0,6515,3867,3446,1971,570
2022-07-18,하차,2호선,삼성역,37.508827,127.063203,261,2403,6153.0,14698,10020,4058,2070,2348,2304,1919,1787,1769,1816,2075.0,984,694,527,393,203
2022-07-18,승차,5호선,광화문역,37.570545,126.976568,57,130,304.0,504,421,565,725,800,1200,1417,1627,2188,5052,9884.0,3438,2148,2143,1193,390
2022-07-18,하차,5호선,광화문역,37.570545,126.976568,36,1210,3923.0,12555,5360,2019,1608,1273,1397,1219,906,967,1085,1300.0,547,358,251,164,89
2022-07-18,승차,6호선,이태원역,37.534485,126.994369,212,237,287.0,412,290,382,282,365,316,370,493,954,1150,1321.0,877,710,629,515,366
2022-07-18,하차,6호선,이태원역,37.534485,126.994369,107,579,564.0,1262,931,627,418,398,468,433,476,596,629,806.0,609,469,366,331,289
2022-07-19,승차,1호선,서울역,37.55315,126.972533,408,1080,3699.0,6169,3996,2970,2883,3443,3115,2887,3874,4775,8260,10135.0,4845,3236,3021,1970,1025
2022-07-19,하차,1호선,서울역,37.55315,126.972533,403,2086,5208.0,10558,7340,3435,2907,2926,2419,2466,3172,3547,4850,5950.0,3353,2711,1904,1428,710
2022-07-19,승차,1호선,시청역,37.56359,126.975407,88,144,288.0,404,447,484,852,740,924,1314,1567,1949,3675,7569.0,2484,2092,1768,1015,376
2022-07-19,하차,1호선,시청역,37.56359,126.975407,233,1224,3835.0,9648,3571,1646,1229,1093,1058,764,841,771,790,837.0,598,316,200,190,112
2022-07-19,승차,2호선,강남역,37.497958,127.027539,250,722,1857.0,2875,2232,1806,2376,3304,3542,4205,4841,5524,9595,14114.0,10514,6754,6913,5811,2412
2022-07-19,하차,2호선,강남역,37.497958,127.027539,502,2745,7888.0,14255,15473,6470,3541,3425,3820,2974,3056,3494,4465,6461.0,3473,2115,1773,1244,497
2022-07-19,승차,2호선,사당역,37.476536,126.981631,509,1335,3754.0,4656,3039,1536,1552,1608,1696,1617,2015,2439,2868,3589.0,2086,2210,2324,2077,1023
2022-07-19,하차,2호선,사당역,37.476536,126.981631,177,981,2215.0,3534,1923,1415,1680,1527,1566,1473,1923,2525,4567,6108.0,5005,2480,2176,2233,1029
2022-07-19,승차,2호선,삼성역,37.508827,127.063203,256,285,661.0,773,758,840,1286,1692,2226,2589,3343,5075,10620,13640.0,7038,5011,3721,2739,590
2022-07-19,하차,2호선,삼성역,37.508827,127.063203,291,2161,6800.0,15653,10595,4652,2499,2428,2626,1873,2250,2111,2392,2276.0,1364,720,615,371,185
2022-07-19,승차,5호선,광화문역,37.570545,126.976568,58,138,367.0,516,464,566,795,909,1361,1492,1823,2558,4811,9934.0,3653,2383,2700,1701,552
2022-07-19,하차,5호선,광화문역,37.570545,126.976568,46,1422,3926.0,13485,5529,1713,1931,1362,1348,1066,1002,1000,1501,1947.0,878,312,297,179,61
2022-07-19,승차,6호선,이태원역,37.534485,126.994369,105,160,276.0,318,357,285,320,312,458,465,534,888,1029,1324.0,855,709,753,712,398
2022-07-19,하차,6호선,이태원역,37.534485,126.994369,79,569,463.0,1243,1106,642,385,485,450,368,459,617,782,905.0,622,409,348,294,221
2022-07-20,승차,1호선,서울역,37.55315,126.972533,414,1170,4411.0,6159,4054,2770,3111,3332,3406,2922,4049,4756,8936,11502.0,4386,3183,2978,1935,715
2022-07-20,하차,1호선,서울역,37.55315,126.972533,327,2170,5472.0,11692,6718,3251,2996,2911,2621,2319,2716,3153,4015,4969.0,3676,2541,2233,1730,874
2022-07-20,승차,1호선,시청역,37.56359,126.975407,75,138,317.0,361,395,511,825,645,952,1136,1588,2075,4032,6852.0,2177,2202,1885,1159,430
2022-07-20,하차,1호선,시청역,37.56359,126.975407,250,1128,3787.0,9104,4303,1559,1166,1058,1057,789,626,708,890,857.0,487,212,280,178,122
2022-07-20,승차,2호선,강남역,37.497958,127.027539,234,716,1923.0,2736,1932,1654,2682,3002,3665,4128,4366,5826,10967,13742.0,9375,6750,8557,6388,2265
2022-07-20,하차,2호선,강남역,37.497958,127.027539,298,2743,8710.0,14128,13635,5687,3659,2952,3935,3265,3320,3713,4390,6686.0,3441,2149,1681,1537,632
2022-07-20,승차,2호선,사당역,37.476536,126.981631,605,1325,3973.0,4671,2928,1543,1518,1725,1689,1968,1770,1682,2781,4195.0,2127,2287,2443,2181,1075
2022-07-20,하차,2호선,사당역,37.476536,126.981631,168,1258,2259.0,3268,1830,1296,1655,1441,1531,1318,1800,2562,4301,7039.0,4619,2777,2298,2229,1269
2022-07-20,승차,2호선,삼성역,37.508827,127.063203,256,270,637.0,809,901,857,1324,1891,2209,3106,3397,4869,9972,13019.0,6062,4583,4369,2376,587
2022-07-20,하차,2호선,삼성역,37.508827,127.063203,297,2222,7466.0,15838,9932,4154,3491,2822,2687,2410,1918,2168,2382,2725.0,1405,692,630,445,212
2022-07-20,승차,5호선,광화문역,37.570545,126.976568,36,142,381.0,504,441,539,812,969,1349,1537,1972,2714,5527,9220.0,3297,2541,2445,1689,730
2022-07-20,하차,5호선,광화문역,37.570545,126.976568,35,1282,3894.0,12813,5731,2284,2027,1558,1713,1365,1120,1190,1663,1994.0,849,312,273,235,80
2022-07-20,승차,6호선,이태원역,37.534485,126.994369,121,134,266.0,345,306,223,327,338,364,405,475,887,1072,1291.0,814,670,686,665,492
2022-07-20,하차,6호선,이태원역,37.534485,126.994369,88,665,509.0,1274,913,680,457,423,474,401,400,607,640,1004.0,732,435,506,353,259
2022-07-21,승차,1호선,서울역,37.55315,126.972533,329,1166,3870.0,6020,3429,3017,2864,3398,2671,2927,3384,4572,9416,9341.0,4631,3257,3408,1872,979
2022-07-21,하차,1호선,서울역,37.55315,126.972533,299,2014,4512.0,10703,6384,2846,2674,2945,2812,2487,2809,3416,4248,5936.0,3814,2392,2343,1638,795
2022-07-21,승차,1호선,시청역,37.56359,126.975407,66,137,,350,406,475,615,687,947,1145,1397,1990,4075,6264.0,2383,1983,1707,1122,400
2022-07-21,하차,1호선,시청역,37.56359,126.975407,217,1030,3830.0,9156,3809,1294,1111,982,950,840,648,713,883,768.0,430,260,275,199,104
2022-07-21,승차,2호선,강남역,37.497958,127.027539,236,621,1492.0,2486,2172,1666,1918,2763,3543,3373,4370,5696,8782,13099.0,9155,6948,6785,6041,2498
2022-07-21,하차,2호선,강남역,37.497958,127.027539,493,2076,7209.0,14138,14391,5572,3884,3056,3417,2868,3215,3087,5438,6230.0,4090,1921,1508,1535,667
2022-07-21,승차,2호선,사당역,37.476536,126.981631,522,1167,3361.0,4279,2671,2200,1347,1551,1424,1747,1900,1967,3181,4375.0,2388,2002,2554,2485,1254
2022-07-21,하차,2호선,사당역,37.476536,126.981631,105,1104,1937.0,2969,1579,1256,1554,1582,1598,1574,1873,2521,4958,6950.0,4077,2160,2525,2564,1109
2022-07-21,승차,2호선,삼성역,37.508827,127.063203,175,216,701.0,802,673,850,1630,2168,2273,2750,3869,4597,10496,14253.0,6580,5027,4213,2653,643
2022-07-21,하차,2호선,삼성역,37.508827,127.063203,274,2075,5957.0,15039,11933,6099,3011,2527,3166,2318,2077,1981,2427,2512.0,1242,747,511,454,207
2022-07-21,승차,5호선,광화문역,37.570545,126.976568,57,130,284.0,467,469,541,909,859,1120,1327,1750,2658,5568,9226.0,2851,2184,2409,1964,687
2022-07-21,하차,5호선,광화문역,37.570545,126.976568,43,1289,3931.0,12830,5322,1904,1557,1126,1301,1046,971,1063,1490,2123.0,770,314,205,181,116
2022-07-21,승차,6호선,이태원역,37.534485,126.994369,123,133,262.0,386,335,341,289,284,336,415,552,791,1073,1357.0,838,716,646,668,473
2022-07-21,하차,6호선,이태원역,37.534485,126.994369,60,502,520.0,1241,1339,587,426,388,453,405,464,677,820,1029.0,675,475,491,367,277
2022-07-22,승차,1호선,서울역,37.55315,126.972533,361,1024,3860.0,6110,3733,2952,2892,4067,3540,3488,4297,5841,7964,9705.0,5434,3690,4072,3707,2772
2022-07-22,하차,1호선,서울역,37.55315,126.972533,286,1795,4759.0,9577,6587,3296,3199,3480,3361,2934,3559,4032,5545,7282.0,5373,2851,2993,2106,1375
2022-07-22,승차,1호선,시청역,37.56359,126.975407,63,119,262.0,336,432,500,743,779,1024,1178,1617,2336,4020,7078.0,2309,1919,1660,1065,423
2022-07-22,하차,1호선,시청역,37.56359,126.975407,198,1155,3467.0,8445,3407,1234,1083,952,1015,939,851,707,945,966.0,505,356,307,227,151
2022-07-22,승차,2호선,강남역,37.497958,127.027539,270,655,1821.0,2663,1760,1858,2603,3501,4065,3958,5432,7546,10450,12837.0,8589,6019,6335,7525,4197
2022-07-22,하차,2호선,강남역,37.497958,127.027539,490,2355,6686.0,13486,13482,5784,3890,3436,3653,4024,3775,3987,5544,8524.0,5420,2266,2044,1958,1061
2022-07-22,승차,2호선,사당역,37.476536,126.981631,528,1354,3385.0,4182,2925,1668,1504,1738,1827,1959,2075,2250,3687,4263.0,2473,2122,2829,3614,2521
2022-07-22,하차,2호선,사당역,37.476536,126.981631,148,991,1602.0,2886,1832,1579,1551,1895,1844,2048,2518,3804,5149,8644.0,4777,2573,2500,2808,1930
2022-07-22,승차,2호선,삼성역,37.508827,127.063203,258,261,598.0,691,863,901,1600,1984,2622,3445,4446,5694,9595,13222.0,5075,3827,3337,2669,711
2022-07-22,하차,2호선,삼성역,37.508827,127.063203,229,2189,6122.0,14179,10389,5141,3658,2824,3005,2599,2442,2128,2980,3191.0,1398,703,609,443,326
2022-07-22,승차,5호선,광화문역,37.570545,126.976568,48,139,332.0,469,438,560,765,956,1320,1520,1930,2937,5305,9195.0,2529,1759,2107,1985,535
2022-07-22,하차,5호선,광화문역,37.570545,126.976568,48,1250,3945.0,11584,5373,1815,1569,1264,1552,1202,1053,1258,1580,1864.0,935,322,223,220,99
2022-07-22,승차,6호선,이태원역,37.534485,126.994369,129,176,263.0,372,372,276,352,320,618,568,598,1007,1070,1406.0,942,627,965,977,850
2022-07-22,하차,6호선,이태원역,37.534485,126.994369,80,611,537.0,1182,995,722,523,624,499,550,538,740,1046,1371.0,1290,987,1072,1250,1346
2022-07-23,승차,1호선,서울역,37.55315,126.972533,360,509,969.0,2784,3585,3893,4378,4936,4300,3428,5099,3982,4755,4030.0,3329,2745,3048,3391,1043
2022-07-23,하차,1호선,서울역,37.55315,126.972533,298,1754,1901.0,2574,3272,3513,3439,3941,4131,3788,4027,4695,3993,,3077,2416,2806,2362,1167
2022-07-23,승차,1호선,시청역,37.56359,126.975407,69,98,149.0,273,330,405,579,678,731,861,1024,1400,1362,1034.0,979,1167,924,675,172
2022-07-23,하차,1호선,시청역,37.56359,126.975407,119,562,572.0,925,908,972,1247,1197,1028,841,766,787,688,533.0,346,261,251,200,128
2022-07-23,승차,2호선,강남역,37.497958,127.027539,348,489,551.0,873,1510,2088,2847,3771,4208,4447,5979,5534,6307,4235.0,3201,3576,4419,4538,1976
2022-07-23,하차,2호선,강남역,37.497958,127.027539,239,1035,1179.0,2636,6443,4464,3618,4252,4975,4619,3707,3546,5268,3764.0,2463,2323,2087,1636,1078
2022-07-23,승차,2호선,사당역,37.476536,126.981631,357,664,869.0,1292,1817,1721,1915,1907,2428,2230,2452,2412,2187,2094.0,1792,2104,2832,2531,1360
2022-07-23,하차,2호선,사당역,37.476536,126.981631,120,1324,849.0,1082,1352,1534,2089,2354,2243,2365,2600,3514,4261,3744.0,2913,2004,2256,2199,1305
2022-07-23,승차,2호선,삼성역,37.508827,127.063203,316,246,240.0,312,509,584,1149,1862,2420,3513,4548,6399,6823,4285.0,3892,3668,3411,1694,460
2022-07-23,하차,2호선,삼성역,37.508827,127.063203,117,1233,1203.0,2266,4148,4774,4319,4714,4618,3767,3380,2893,2215,1428.0,928,612,627,413,239
2022-07-23,승차,5호선,광화문역,37.570545,126.976568,45,78,119.0,176,246,396,572,814,1104,1059,1303,1636,2464,1775.0,1485,1616,1808,1038,250
2022-07-23,하차,5호선,광화문역,37.570545,126.976568,21,590,589.0,811,1275,1457,1584,2032,2023,1363,1271,1479,1439,1229.0,531,329,273,155,103
2022-07-23,승차,6호선,이태원역,37.534485,126.994369,1087,615,338.0,276,274,265,420,416,410,556,785,731,942,926.0,742,952,1322,1399,1006
2022-07-23,하차,6호선,이태원역,37.534485,126.994369,108,433,184.0,301,380,582,640,625,720,783,902,1118,1438,1486.0,1397,1617,1561,1707,1360
2022-07-24,승차,1호선,서울역,37.55315,126.972533,211,389,580.0,1645,2526,3421,3245,4153,3428,3389,3763,3620,4379,3138.0,3229,2868,3177,3811,1306
2022-07-24,하차,1호선,서울역,37.55315,126.972533,215,913,1288.0,1952,2465,2613,2684,3413,4015,3694,4584,3658,3787,3190.0,3066,2741,2519,1572,794
2022-07-24,승차,1호선,시청역,37.56359,126.975407,36,74,116.0,241,301,347,381,458,599,654,947,882,1060,821.0,614,925,641,423,149
2022-07-24,하차,1호선,시청역,37.56359,126.975407,63,306,421.0,676,795,860,836,805,847,629,674,544,549,324.0,302,218,259,185,118
2022-07-24,승차,2호선,강남역,37.497958,127.027539,253,338,399.0,559,1041,1070,1260,1685,2137,2697,2713,3396,3498,2867.0,2858,2778,3287,2930,1251
2022-07-24,하차,2호선,강남역,37.497958,127.027539,107,569,647.0,1224,2223,2071,2363,2964,3117,2543,2398,2920,2846,2357.0,1889,1514,1596,1181,633
2022-07-24,승차,2호선,사당역,37.476536,126.981631,271,352,445.0,789,1266,1273,1269,1609,1534,1673,1731,1790,1820,1622.0,1615,1754,1778,1348,657
2022-07-24,하차,2호선,사당역,37.476536,126.981631,61,1053,559.0,693,1204,1094,1422,1555,1639,1625,1902,2190,2279,2072.0,1714,1626,1956,1733,923
2022-07-24,승차,2호선,삼성역,37.508827,127.063203,240,167,195.0,220,311,628,721,1198,1967,2370,3570,4634,4599,3733.0,2946,2965,2335,1257,282
2022-07-24,하차,2호선,삼성역,37.508827,127.063203,92,788,712.0,1480,2736,3587,4285,3499,3607,2859,2500,1769,1647,1106.0,746,534,543,325,169
2022-07-24,승차,5호선,광화문역,37.570545,126.976568,14,67,85.0,194,186,425,516,781,704,962,1141,1485,1606,1306.0,1089,1038,1102,1218,180
2022-07-24,하차,5호선,광화문역,37.570545,126.976568,8,338,354.0,735,1137,1528,1469,1501,1508,1046,1069,849,1153,834.0,374,240,199,123,64
2022-07-24,승차,6호선,이태원역,37.534485,126.994369,1029,864,319.0,263,296,311,373,326,450,522,679,599,698,610.0,603,798,852,830,417
2022-07-24,하차,6호선,이태원역,37.534485,126.994369,57,171,138.0,195,288,485,474,600,599,601,607,678,826,780.0,749,570,518,490,400
2022-07-25,승차,1호선,서울역,37.55315,126.972533,441,1157,4430.0,6515,3999,2519,3741,4297,3866,2776,3167,4280,6779,8813.0,4391,3134,2949,2083,1079
2022-07-25,하차,1호선,서울역,37.55315,126.972533,371,2247,5316.0,10324,6191,3522,3470,3174,3045,2993,3210,4010,5113,6101.0,3359,2264,2207,1353,625
2022-07-25,승차,1호선,시청역,37.56359,126.975407,52,149,262.0,380,455,673,649,632,808,1008,1459,1791,3758,6740.0,2146,2117,1660,953,271
2022-07-25,하차,1호선,시청역,37.56359,126.975407,218,1127,3322.0,9060,3687,1242,1178,995,836,774,732,745,697,692.0,389,255,286,144,71
2022-07-25,승차,2호선,강남역,37.497958,127.027539,199,614,1509.0,2470,1978,1869,2534,3018,3528,3778,4286,6050,9860,16081.0,8665,6121,6608,5236,2033
2022-07-25,하차,2호선,강남역,37.497958,127.027539,488,2624,6934.0,11935,13973,5950,3741,3586,3622,3256,2887,3309,4103,6165.0,3194,1591,1492,1378,595
2022-07-25,승차,2호선,사당역,37.476536,126.981631,543,1258,3405.0,4077,2567,1636,1376,1640,1440,1694,1641,2036,3033,4259.0,2090,2199,2261,1942,1059
2022-07-25,하차,2호선,사당역,37.476536,126.981631,142,1175,2243.0,3300,1715,1539,1636,1416,1602,1366,2180,2845,4386,7093.0,4561,2626,2197,1555,1070
2022-07-25,승차,2호선,삼성역,37.508827,127.063203,232,294,562.0,831,700,893,1413,1545,1696,2858,3480,4473,9043,12162.0,6293,4724,3433,2091,531
2022-07-25,하차,2호선,삼성역,37.508827,127.063203,258,2231,,14064,8682,4070,2687,3278,2429,1941,1795,1620,2022,2248.0,1071,718,466,331,188
2022-07-25,승차,5호선,광화문역,37.570545,126.976568,52,130,281.0,473,381,541,850,902,1319,1538,1614,2253,4991,9966.0,2878,2346,2066,1020,303
2022-07-25,하차,5호선,광화문역,37.570545,126.976568,38,1260,3841.0,10373,4633,1757,1634,1309,1475,989,979,848,1333,1271.0,570,317,258,160,83
2022-07-25,승차,6호선,이태원역,37.534485,126.994369,219,164,299.0,367,312,302,414,318,396,387,585,825,1008,1295.0,847,665,618,616,438
2022-07-25,하차,6호선,이태원역,37.534485,126.994369,114,523,534.0,1132,896,602,390,397,483,445,463,456,696,798.0,690,413,362,312,197
2022-07-26,승차,1호선,서울역,37.55315,126.972533,375,1185,4190.0,5618,4388,2759,2680,3278,3316,2510,3908,4695,7724,10058.0,4566,3102,3202,1988,918
2022-07-26,하차,1호선,서울역,37.55315,126.972533,284,2334,5213.0,11232,5913,3031,2792,2757,2811,2814,3122,3127,4211,6124.0,3394,2426,1965,1711,747
2022-07-26,승차,1호선,시청역,37.56359,126.975407,61,134,250.0,367,397,563,696,728,1039,1446,1569,2000,3909,6546.0,2166,2125,1908,1102,387
2022-07-26,하차,1호선,시청역,37.56359,126.975407,209,1106,3258.0,9873,3277,1468,1213,1067,1274,930,755,789,839,929.0,408,315,243,143,103
2022-07-26,승차,2호선,강남역,37.497958,127.027539,257,705,1618.0,3051,2053,1942,2459,2691,3726,4363,5098,6376,10689,14070.0,8679,6713,7682,6486,2252
2022-07-26,하차,2호선,강남역,37.497958,127.027539,462,2275,7594.0,16311,14094,5818,4171,3381,3982,3520,2917,3540,4339,7397.0,3251,2023,1353,1209,595
2022-07-26,승차,2호선,사당역,37.476536,126.981631,548,1231,3313.0,4895,3163,1637,1599,1579,1668,1818,1961,1974,2897,4415.0,2635,2245,2581,2243,1043
2022-07-26,하차,2호선,사당역,37.476536,126.981631,165,1121,2214.0,2834,1947,1424,1666,1487,1524,1610,2129,2710,4657,7259.0,4985,2811,2427,2317,1126
2022-07-26,승차,2호선,삼성역,37.508827,127.063203,234,245,548.0,840,777,957,1217,1453,1852,2608,3161,4490,9761,13829.0,6934,4460,3800,2444,615
2022-07-26,하차,2호선,삼성역,37.508827,127.063203,249,2504,6242.0,15951,11144,4483,2563,2223,2276,2001,2002,1873,2350,2303.0,1192,590,533,486,214
2022-07-26,승차,5호선,광화문역,37.570545,126.976568,57,156,339.0,566,503,586,820,907,1449,1484,1857,2467,5079,9685.0,2903,2161,2648,1861,590
2022-07-26,하차,5호선,광화문역,37.570545,126.976568,48,1363,4249.0,14438,5448,1869,1706,1426,1434,1008,906,958,1377,1808.0,685,356,246,171,95
2022-07-26,승차,6호선,이태원역,37.534485,126.994369,103,157,287.0,353,308,313,258,276,414,351,455,989,967,1563.0,889,725,674,682,389
2022-07-26,하차,6호선,이태원역,37.534485,126.994369,91,683,540.0,1163,1099,613,404,369,485,423,502,611,736,910.0,637,463,380,308,241
2022-07-27,승차,1호선,서울역,37.55315,126.972533,362,1172,4260.0,6032,3863,2625,3203,3203,3321,2732,3626,4712,8441,10336.0,4902,3534,2967,1936,877
2022-07-27,하차,1호선,서울역,37.55315,126.972533,304,2009,4707.0,11062,5952,3213,2728,3062,2449,2351,3182,3339,4503,6369.0,3398,2681,2284,1553,654
2022-07-27,승차,1호선,시청역,37.56359,126.975407,63,140,261.0,318,400,524,776,815,900,1190,1456,2365,3862,7787.0,2048,2011,1603,1027,360
2022-07-27,하차,1호선,시청역,37.56359,126.975407,221,1128,3265.0,10375,3678,1387,1171,955,1051,938,632,688,689,868.0,372,235,214,165,87
2022-07-27,승차,2호선,강남역,37.497958,127.027539,240,660,1708.0,2918,1911,1773,2472,2869,3358,4045,5535,6048,10855,14156.0,8493,6427,7029,6446,2472
2022-07-27,하차,2호선,강남역,37.497958,127.027539,616,2336,7566.0,15331,15814,6487,3552,2731,3917,3414,3123,3571,4549,6283.0,4042,2055,1388,1069,575
2022-07-27,승차,2호선,사당역,37.476536,126.981631,505,1300,3750.0,4303,2548,1487,1424,1724,1573,1727,1972,2207,2826,3795.0,2445,2356,2528,2134,1146
