carrier,weathertype,huboriginsize,origin,destination,distance,weatherspeed,gustsummary,isweekend,isholiday,taxiout,taxiin,scheduledelapsed,arrprevdelay,depvisibility,temperature,month,hour,depdelay
E,Clear,S,CJU,PUS,396.1480490057392,12.186831089348182,0,0,0,31.068852882092862,9.208003544839489,136.5915302909285,-6.775948616669539,5.421232239264356,6.379727236658777,1,12,-8.25
B,Snow,S,GMP,TAE,617.3477508969314,19.172248433944,0,0,1,21.02627634213789,8.615111357353365,139.99438130565696,8.679668957450978,6.606019499134253,19.656012982662737,2,12,1.84
B,Rain,M,PUS,GMP,246.54766722935452,17.728053927285465,0,0,0,17.863520562565263,4.298475489995537,35.0,6.306327149091668,7.981929803636739,10.015296733972464,7,21,-7.32
B,Rain,M,CJU,CJU,504.25514364474014,21.550413535818414,1,0,0,19.93277329551179,10.28766494657296,112.45363662290433,9.697947809695965,9.437459099867295,8.404417024266184,10,8,1.96
D,Fog,M,TAE,PUS,789.1803345583002,21.03577253941626,0,0,0,25.928094442851076,7.887822901357844,60.59423657384785,-0.3869860421535258,7.094605968829073,17.80635110201773,9,13,9.07
B,Clear,L,CJU,GMP,703.6244107945851,21.436707336302497,1,0,0,15.096106658783986,9.324106988979494,163.02346029315717,-10.192765411181362,9.307297781170668,22.823612820573977,8,13,-2.22
B,Fog,L,GMP,PUS,599.5968364735477,29.183702887046213,1,0,0,23.911063666092108,8.03459851631238,137.69728500484888,-8.065749201206202,3.3737300129345753,11.888932260045925,7,11,28.81
B,Clear,M,GMP,GMP,455.7419909385415,6.096172683985458,0,1,0,28.689083405246627,7.440482763647162,161.09656565925297,26.142769760214463,8.052174476344247,18.32346372417858,1,10,12.84
A,Clear,M,PUS,PUS,423.4802586389158,21.279922093677413,1,1,0,20.656560773921857,7.12130926775896,81.6776764643868,-6.9602545455411455,9.179123422771648,34.39501584496958,7,12,-11.59
D,Fog,M,TAE,ICN,666.3476931959091,17.734419431419752,0,1,0,24.49686322570155,8.157492283412275,118.19315718816524,44.344506021834746,11.680860060189646,15.976627829970212,11,7,11.74
B,Clear,L,GMP,CJU,795.5268914272411,23.882492719413328,0,0,1,25.28682636183478,1.0,122.46230939473242,-13.979589048298104,4.808827708908512,22.862286266639323,11,10,5.61
D,Clear,M,PUS,PUS,735.6136737748449,17.16244615012975,0,1,0,12.217875158473715,11.380479867486612,116.80101831675188,-13.735712590821782,8.764807332385308,24.718882655792843,12,21,0.02
E,Rain,M,CJU,GMP,621.2097702186209,17.163582223124763,1,0,0,20.65609604201915,4.679752092482713,120.42089576194556,6.8936442001378175,6.2482910634837445,26.945275849550768,1,6,16.89
B,Fog,S,GMP,CJU,754.4215101378197,15.822703359062164,0,1,0,32.27379088893839,5.665163560332759,116.37323858946888,-19.17727412164106,3.905442451400858,10.688935433208377,11,15,-5.05
D,Clear,M,ICN,PUS,297.2814995701963,31.33615375458084,0,0,0,15.682427857978675,9.405334163814018,87.04632133561941,22.029103816406103,3.089624969848916,10.694229802954132,6,18,12.59
B,Clear,M,ICN,GMP,399.3517000563915,20.890791450219357,0,0,0,23.09551013681276,6.74350862942784,106.61772530204355,10.61707331956424,7.886640044959129,15.0553033299925,10,6,7.35
B,Rain,L,PUS,PUS,499.53285385498697,12.585448030574245,0,1,0,15.143246532884966,9.26162463020744,73.40672872660592,36.87810773878867,9.899951339942556,22.175283463532352,11,7,18.92
E,Rain,M,GMP,TAE,644.6643885426301,20.58500049503046,0,0,0,20.82759273166205,6.759409277090202,151.41086797106414,-21.05346821630807,6.067302357613136,16.610438638460938,11,11,-8.03
D,Storm,L,CJU,ICN,801.1596526287947,18.13692821104863,0,0,0,23.08433335946601,8.751376465006402,108.48648127452226,8.319884916167366,8.375684675127285,2.4756088233895355,5,12,10.75
C,Snow,M,ICN,PUS,194.577758077735,8.5410059343471,1,0,0,10.295042145353127,10.241622163648302,118.26825796639416,18.49564111972187,6.299924385755092,19.294466229629094,10,14,4.01
E,Clear,L,CJU,ICN,676.822862564925,13.836095780920784,1,0,0,16.457210597732566,11.123679753765764,50.65457404981578,-24.77848871473021,7.411338719373843,36.14432270053325,4,7,-3.98
A,Fog,S,TAE,GMP,451.4556973519024,11.617986569906712,0,0,0,26.5042399083838,3.8207484026352145,117.64931774425844,-16.014603231047214,9.305314011892568,1.277770188214112,5,18,-12.6
E,Fog,S,CJU,PUS,936.8554812116809,12.171575030517696,1,0,0,25.475319287741545,5.45098212455793,109.88487677154912,-4.134492378065451,11.0740727334513,15.7717486540471,1,13,0.1
B,Fog,M,CJU,TAE,546.894202229674,17.987656868388,0,0,0,11.41974169667308,7.996367259978726,107.94044617902227,-6.76092532917868,12.455786498313833,-13.297594837604327,5,9,8.38
E,Rain,M,GMP,ICN,1108.8575371866152,15.95058384844333,1,0,0,29.37390440371568,9.64357989069864,130.10231599433212,9.819565378028813,11.269353392924106,9.38262441647599,11,17,34.6
B,Clear,L,CJU,GMP,990.4137547495804,19.22553946210435,0,1,0,26.257317015946622,3.025623205534611,98.79985241290888,10.231422356271402,4.655804753912411,13.409562797563972,12,23,12.98
D,Clear,M,CJU,TAE,318.8191084100709,12.126698958557252,1,0,1,22.901807399345667,7.480503975500386,135.7093050653467,6.0525528436278115,10.34324346182004,14.44251953399955,4,23,-7.46
D,Clear,M,GMP,TAE,746.614025829978,23.727194398747567,1,1,0,27.813585409940902,7.134528080662108,100.9798607925794,20.354966428039663,11.908655225960146,13.461700598311792,3,5,-3.86
E,Clear,L,PUS,CJU,691.5143024423052,27.590569638949084,0,1,0,19.2588645910811,10.722870283974176,109.40299182289549,-13.081878041662168,7.7157387101675,32.46945643023337,2,10,15.5
A,Rain,L,GMP,PUS,709.7757018474691,19.384228939620257,0,0,0,12.050607843207995,9.64203541542246,147.1794621863254,17.131437665038685,7.811447191667233,11.76317189159675,7,10,-9.63
E,Rain,L,CJU,PUS,481.6607378353541,18.28513773319743,0,0,0,20.68764844951768,8.81823442741138,70.18604428852403,22.660681625878617,7.593148482171642,29.873515781873472,5,8,-10.53
D,Fog,M,PUS,TAE,585.4102002579343,3.370412656389142,0,1,0,25.8508594490646,7.968927369277756,134.86832138681234,7.988692086723158,7.626705429974841,-4.17690243719463,8,11,13.79
C,Storm,S,TAE,CJU,559.1011338901151,27.75122281908247,0,0,0,21.575993666792428,10.043661349067062,104.33311340862416,-9.15900990056588,8.704124120694843,13.350080213509548,12,7,13.34
C,Rain,L,ICN,TAE,410.7362793298275,25.20939467719511,0,0,1,20.519496914023033,11.253069763040468,100.39262483453402,-20.256006242875692,7.097486960815889,-10.386807069466068,4,5,0.36
C,Clear,L,TAE,CJU,658.8674170768514,5.414641552589591,0,0,0,17.211235188047116,14.473638097156728,150.78001153218227,-2.3392364929000657,15.0,12.931197510326385,5,12,-2.32
E,Clear,L,CJU,CJU,594.7341860448265,31.62278615535134,0,0,0,17.977198924389498,10.555943072112608,145.0062134072991,-29.896893449997876,13.055268793676325,12.125401700449814,9,6,-23.99
E,Rain,L,GMP,ICN,358.4456167555282,15.707963064691787,0,0,0,5.282154245016487,5.0555124191787675,132.54124469465086,-2.5875839868203836,7.071804681083284,33.82548857904428,2,15,3.03
C,Clear,M,GMP,PUS,616.4977826360968,13.175376449318335,0,1,0,26.79502603562492,8.0401699451576,141.83748015939733,-8.196449373556929,7.987221011254466,14.727820724777873,12,9,1.28
B,Snow,S,TAE,TAE,673.980437186881,10.801839945202897,1,0,0,22.331155382257,8.053292654601675,115.64938877824471,14.57223752395047,6.341228767946638,35.00548172812346,3,10,-7.43
D,Clear,M,ICN,PUS,120.0,15.268937227045315,0,0,0,17.669836375994123,10.868244672926943,138.63863359579025,-2.987141101181845,8.098569190395947,16.884697346065774,10,10,-29.89
A,Clear,M,ICN,ICN,861.8007477010736,14.283724973920783,0,0,0,15.94453503504587,3.606568183204449,80.99897268656461,-22.122075714952516,,7.0592152045544525,8,14,-13.35
A,Clear,M,ICN,CJU,695.8050194464882,,0,1,1,21.603758970788117,6.966959212257717,148.32694192861644,-6.355686022406118,11.126072897739952,17.150253972206027,2,7,19.01
E,Rain,S,GMP,CJU,636.1297198300821,17.002235380162766,1,0,0,26.988214941366145,10.77585133262425,112.13984652430088,-10.119566147693453,8.455192899294332,-4.83034045619814,1,19,-3.96
E,Clear,M,ICN,ICN,656.7194059453095,14.444568408476789,0,0,0,21.354673822058388,8.042655658579612,112.72181157465404,-12.380183569355657,9.292112294930032,29.197799163062435,1,13,-3.15
B,Rain,M,CJU,ICN,691.5457171250667,22.71396136606368,0,1,0,22.720092090363288,5.7373794706391,126.44633521407786,5.154373718293208,6.237493769781465,-4.342315536324239,3,11,11.68
C,Fog,L,TAE,TAE,518.9881810301334,16.63560667345923,1,0,0,22.12586934279707,5.486752840039434,122.8138372219629,9.549764427683138,6.124850573356806,28.28822250636597,12,13,-6.44
C,Rain,M,CJU,PUS,384.7152576902642,32.05983934596333,0,1,0,15.019296956660526,7.307610739988561,113.27263119861291,4.674173483284657,7.357305116400965,13.729945065297326,4,17,-1.3
C,Clear,M,ICN,TAE,618.3751006807256,31.05085173977129,0,1,0,15.999333010486485,8.945802748404866,74.23432772822596,17.417005436953477,12.80542638762179,15.449820369370707,11,9,-0.57
B,Clear,L,PUS,ICN,727.9599397838124,25.034192592834323,0,0,0,8.65010351185337,2.532243571864096,92.18038581977407,-7.217492822902927,4.631595641909338,18.390954547020904,3,7,10.15
B,Clear,M,PUS,GMP,576.5476619516497,12.750342495420774,0,1,0,32.22479985114185,11.548125246682291,74.43068890837026,0.1813222781945793,9.10857171260903,-1.8186650622716325,7,7,1.15
D,Rain,S,GMP,ICN,579.6922913524655,18.36940688225843,0,0,1,20.706688927132216,10.950802253842015,174.6693003311452,8.107720115978413,14.752171906655157,10.073170522044784,9,14,10.23
E,Clear,M,CJU,CJU,800.674153452842,24.129571577869708,0,0,0,18.78596116790558,11.094239855619476,140.47825698802507,-23.895628237898336,7.738089019869352,14.170332481246762,1,18,0.8
D,Rain,M,TAE,GMP,1072.466390284763,22.81745614450842,0,1,0,29.96662512341381,6.10051315328879,120.26240258222424,-17.492613340945805,10.461259683479025,15.59542230402361,8,22,9.79
D,Snow,M,CJU,PUS,653.3103920518945,19.787378534668772,0,0,0,21.780475617475027,4.158150303391484,51.16667508750358,-13.716964341562552,14.528177656858142,14.495595247018736,3,21,20.53
E,Rain,L,GMP,ICN,361.1748103854258,17.110104041782034,0,1,0,17.043876883563986,9.744853187229506,115.20519074945815,15.076085957554708,5.525424071492598,18.502015994862877,8,13,14.51
C,Clear,M,TAE,TAE,757.2837494256441,9.210561773601937,1,0,0,21.341549899004555,9.029993172972569,82.50369528695825,-15.42585663743028,7.256660066928205,10.152764222080116,5,16,1.78
D,Clear,L,ICN,GMP,656.9148713628819,20.630052895315767,0,0,0,21.7057986948727,4.784565244764728,158.59517089067458,8.511053745739872,9.045882036749628,23.38986993623076,2,5,-1.86
D,Rain,L,TAE,TAE,630.9850723219527,5.840678401625188,1,0,0,25.08457379230188,7.150750334457849,140.4515686318781,-27.443154604536055,8.037520743592395,10.924457418145913,9,16,-26.84
C,Storm,L,ICN,ICN,745.097618250401,11.926523355419976,0,0,0,18.32733348032816,5.583646069650655,63.45831842248394,24.070573062075315,10.729816323044746,-7.109123801383755,5,21,16.8
A,Clear,M,TAE,CJU,571.7703640155665,22.380025180353993,1,0,0,19.66428439992217,11.757981999641627,122.49890139696532,23.516717865394412,7.919894845964995,29.149669655045994,12,15,0.32
E,Clear,S,ICN,ICN,922.8531999166712,23.18275165928904,1,1,0,27.372507135679403,2.980605078612422,123.7382990775346,-23.286476108319167,9.603827978841272,-2.7459623315001305,7,18,-20.38
D,Rain,M,CJU,GMP,390.7702366521711,18.665260323420913,1,0,0,17.000553447043348,4.9825416152965545,153.0783760527737,13.053477745260118,8.203064221181567,20.545550619176943,7,19,0.25
C,Snow,L,CJU,GMP,635.5645960109979,14.144131669158938,0,0,0,19.249603585504108,1.2426040622411136,115.6932110778634,29.29912936635784,8.673508669662978,28.394951027875987,1,13,19.44
C,Fog,L,GMP,CJU,305.67776778965214,18.701986646589045,0,0,0,19.803008358074848,6.999366333150784,62.34976257542164,28.03916390623485,7.51766165713837,24.133939723651302,10,9,20.31
D,Clear,M,GMP,CJU,342.80574281310527,22.680482060981653,0,0,0,21.1125098469739,10.618098871813393,122.03383789162676,-9.444145492493844,8.448537071921367,24.284846666992003,10,16,-14.56
C,Storm,M,CJU,ICN,628.5924712161867,26.095254100790488,0,0,0,20.390242969832286,9.362247363389203,167.09158621088775,-6.5372346978739975,6.780128715095292,5.128174477934374,2,16,21.53
A,Storm,L,PUS,PUS,701.8524504124803,18.74860095686748,0,1,0,19.252383043765175,6.71655369955183,99.60649879900046,-10.658993800739497,5.745300658774007,22.309347823723996,12,20,16.92
A,Clear,L,GMP,TAE,962.2630795753907,10.369767832242472,0,0,0,20.891385342298975,5.068153635470413,92.94752660923788,-17.40496881745591,8.085557945703417,30.37220828800319,4,12,2.83
E,Storm,L,CJU,CJU,785.5972796395407,21.451506419748327,0,0,0,24.45030420548339,6.14115190470679,222.8424167621576,2.7325932675402185,8.793312968921349,-6.874675527252942,6,5,22.21
C,Rain,S,ICN,PUS,537.2011100325434,12.14815899273496,0,0,0,12.51473033785502,8.693283987376796,117.89793727197916,28.2157841611182,8.850229371195221,18.45932946645652,5,12,6.32
C,Snow,M,TAE,ICN,502.2111830783647,16.683793241582975,0,0,0,18.66906357253569,13.489936745636747,122.46387623409542,-9.075064988391098,9.41947645810324,13.571155415832036,12,8,-1.73
A,Clear,M,CJU,GMP,615.9058568050907,15.050610906219603,0,0,0,24.924164906080858,7.640003759802688,146.42546190792422,-19.102555146341977,9.78849588835407,8.191297735809048,7,6,-27.16
E,Clear,M,ICN,CJU,802.4613136330631,22.329349380777344,0,0,0,25.44159913677025,11.473340251169336,135.3714182240395,17.671332037553345,12.663861452755276,10.19905426225781,4,5,15.78
B,Storm,M,TAE,PUS,462.1935140222743,21.197416270178337,0,0,0,14.14762762732332,7.763681607772627,110.15788642817614,-7.595317631013044,11.543065746584404,8.245141611365893,8,8,-2.74
E,Fog,L,TAE,GMP,575.6939445419483,19.87674351873849,1,0,0,8.580920999299105,9.417209360670608,71.00435139355916,-4.810563254164764,5.477256593474415,5.098832236021049,4,5,4.95
B,Rain,M,PUS,TAE,642.346335461347,3.585913041551473,1,0,0,15.612040437313327,7.245649487654983,142.0926444394686,-3.795092450818264,6.617467375314476,34.401945181451154,6,23,-16.02
B,Clear,M,PUS,PUS,378.82206997490925,14.39312029096049,0,1,0,17.322287311892655,11.097902796113416,120.62991467904207,1.4792500160498914,8.179760225583696,15.19009069210344,8,5,-2.03
B,Clear,S,CJU,GMP,540.417665220192,10.989171969934237,0,0,0,5.989997197951952,10.42006680063995,117.97515293775108,-1.1888661509897325,5.788726030458805,35.90707459510082,11,11,-0.1
B,Clear,L,ICN,GMP,405.2755749954541,29.317144218562515,0,1,0,22.32739248009679,8.041718299219646,107.82613159452563,38.72446460877287,8.640867490317493,-3.790211732559861,11,15,4.47
C,Clear,S,PUS,GMP,757.1228707822601,9.814720133040202,0,1,0,22.60095288146505,9.700812110056672,135.48315839102582,0.4275591076322901,4.817311328272939,13.874022951761631,7,22,1.31
A,Clear,M,CJU,PUS,559.6983598784628,13.323356098232338,0,0,0,22.182785888931168,1.55029725318346,69.72679689116552,-1.6138478041088955,6.794111210726765,16.942554525150957,11,19,-14.43
D,Snow,L,ICN,GMP,910.8663799971084,24.15583334128017,1,1,0,25.294442148797557,8.422643468811547,206.7536600387786,13.668069312966862,11.601396887189225,20.29513472658641,10,14,31.93
D,Rain,M,PUS,CJU,135.95250402716297,19.371989804020487,0,0,1,15.185561794646672,15.064988995006436,76.31727911164069,-5.695360344904143,8.662396248181192,17.011795026661243,11,8,-3.24
D,Clear,M,PUS,CJU,733.078776982681,19.402392342571176,0,0,0,25.42318224071976,6.5375131003520135,151.38888357317114,3.0538311638958024,10.480153140681656,1.3309303412664586,1,13,19.71
D,Snow,M,GMP,CJU,572.7696743409653,17.69877078378142,0,0,0,17.165366809111735,7.992393920268409,107.84670584431106,9.27715890753689,12.225800997673238,20.896007279336512,12,9,-2.48
D,Clear,M,CJU,TAE,640.2413693130129,12.65937631775062,1,1,0,17.4097340986138,9.883436445918177,94.55135588780568,-6.536855929246735,14.408175175989337,16.586105950153296,11,10,9.68
A,Fog,M,ICN,ICN,406.1860356100263,27.46599963572884,1,1,0,20.403471289683285,10.406682055124692,119.35545949954157,-3.683715253978816,9.36429645380482,16.435241457035083,1,19,-3.75
A,Clear,M,TAE,GMP,493.88522542411533,27.727186035471753,0,1,0,12.35150254009482,10.879531093672174,95.41417366612576,-15.33188683304872,6.048925647750637,15.204581015995249,2,19,-2.05
E,Clear,L,GMP,GMP,457.65471990833834,18.97136653600562,0,1,0,24.062337137223793,7.127886553873063,94.49860729702672,2.3781446359118714,8.849790260030591,8.478044093914994,1,22,8.67
A,Clear,S,TAE,PUS,894.4026390862476,16.93230599103665,0,1,0,,10.945476385684705,35.0,31.947249241648585,8.800553005379008,4.463179463017603,6,20,4.31
E,Clear,M,PUS,ICN,1035.8279950386936,21.01019369340953,1,0,0,6.444316527382654,9.438697862395276,171.52978519804486,-8.795779223303821,7.806587885817834,21.164061871404233,6,23,16.21
E,Clear,M,CJU,GMP,663.6496662189238,5.415178689767546,0,0,0,26.1128414942333,1.6198191413121426,103.64320972251735,-15.40396957820287,7.942161101925879,15.903573114733206,7,9,-10.44
B,Snow,L,PUS,GMP,536.3721941444724,26.08593433289105,1,0,0,14.369571763347198,11.88809976620384,182.1232758448052,5.051355713134689,10.211477862055572,21.261832452360984,5,9,5.97
A,Clear,S,GMP,CJU,386.0255935980173,0.0,0,0,0,15.314595818323992,2.987316798827561,134.33299617631212,-18.997103529847028,10.212364057890255,33.896996974531554,1,5,-37.4
A,Clear,M,TAE,CJU,698.4719271165226,11.353019578850851,0,0,0,16.104670735045556,5.231930548995651,127.27053971074274,11.54125646643256,8.408656271999348,19.110015446269408,2,10,6.43
A,Clear,S,CJU,PUS,747.2753432159774,4.902527588887168,0,0,0,27.314515783485792,12.58440386889791,186.6326317528689,-0.2706906280115703,7.155578320799103,7.389213136267033,5,19,8.06
B,Rain,M,TAE,CJU,580.1025760992738,5.489478529288974,1,0,0,24.285451702945817,9.564634740957926,155.8329594613248,-19.239089888727396,11.811989633328515,38.0,8,8,16.83
D,Clear,S,PUS,ICN,889.6013530228232,16.80624609451472,0,0,1,21.264855628393956,6.25545869231344,147.35613498027777,2.6603475224563997,5.029401910230963,6.369037807890975,6,7,23.85
E,Clear,M,PUS,GMP,616.791626860665,13.585109125117604,1,1,0,23.40931486085632,7.937604930981684,89.17456007066522,40.77604624020557,9.588237492473509,5.081604302011939,2,22,4.97
D,Fog,L,PUS,TAE,511.0646354492234,17.725228821895428,0,0,0,27.305791735357023,5.983543094333294,113.23165960948336,-4.3598437614750285,8.590709663488093,0.0898491079009871,2,15,5.63
D,Clear,L,TAE,TAE,798.6496050288508,15.087036909132332,0,1,0,13.15295088075517,9.521909799037646,35.0,-7.313771396895407,7.56205737134154,18.522988232215912,2,13,17.43
A,Clear,L,GMP,TAE,1017.4075644477952,17.945241717317778,0,1,0,22.18677850974032,11.37190921710674,120.68561916742094,1.2298184908300256,10.253267275161278,11.286409325978486,4,21,1.55
D,Rain,L,ICN,PUS,143.55367783844036,26.004710402000647,0,0,0,11.027400581550465,8.0122156443816,123.62979491362384,2.537579650173275,8.889500308850321,19.861120890762297,7,9,-26.46
C,Clear,L,GMP,CJU,319.3745456457803,22.32688438963853,1,0,0,21.379300725473502,6.967015651559866,108.43050388218194,-2.357782900062191,9.243927959970955,20.61560314794412,1,5,0.48
D,Fog,M,CJU,GMP,453.5440761801564,27.510542551581175,0,0,0,16.7800500817214,12.015082535960536,154.7934679148931,6.075510800859548,12.54915129961642,,9,12,18.86
